VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE14.x, ATTRIBUTE14.y, ATTRIBUTE14.z, ATTRIBUTE14.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE15.x, ATTRIBUTE15.y, ATTRIBUTE15.z, ATTRIBUTE15.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w, ATTRIBUTE12.x, ATTRIBUTE12.y, ATTRIBUTE12.z, ATTRIBUTE11.x, ATTRIBUTE11.y, ATTRIBUTE11.z
7831, 1675, -2.78967, 11.45044, 41.1392, -0.98425, 0.17323, 0.05512, 1.00, 0.10236, 0.28346, 0.95276, -1.00, 0.19348, 0.86914, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7832, 1678, -2.77449, 11.66183, 41.07725, -0.98425, 0.18898, 0.05512, 1.00, 0.18898, 0.98425, -0.01575, -1.00, 0.19348, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7833, 1677, -2.83632, 11.26954, 38.98031, -0.97638, 0.20472, 0.06299, 1.00, -0.01575, 0.20472, -0.97638, -1.00, 0.19348, 0.89648, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7834, 1676, -1.72718, 11.0621, 38.95217, -0.92913, 0.37008, 0.03937, 1.00, 0.35433, 0.91339, -0.20472, -1.00, 0.18188, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7835, 1679, -2.82757, 11.45558, 39.01927, -0.97638, 0.19685, 0.05512, 1.00, 0.1811, 0.9685, -0.18898, -1.00, 0.19348, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7836, 1674, -1.68672, 11.35626, 41.01365, -0.92913, 0.3622, 0.03937, 1.00, 0.3622, 0.92913, -0.0315, -1.00, 0.18188, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7837, 1679, -2.82757, 11.45558, 39.01927, -0.97638, 0.19685, 0.05512, 1.00, 0.1811, 0.9685, -0.18898, -1.00, 0.19348, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7838, 1676, -1.72718, 11.0621, 38.95217, -0.92913, 0.37008, 0.03937, 1.00, 0.35433, 0.91339, -0.20472, -1.00, 0.18188, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7839, 1678, -2.77449, 11.66183, 41.07725, -0.98425, 0.18898, 0.05512, 1.00, 0.18898, 0.98425, -0.01575, -1.00, 0.19348, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7840, 1679, -2.82757, 11.45558, 39.01927, -0.97638, 0.19685, 0.05512, 1.00, 0.1811, 0.9685, -0.18898, -1.00, 0.19348, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7841, 1674, -1.68672, 11.35626, 41.01365, -0.92913, 0.3622, 0.03937, 1.00, 0.3622, 0.92913, -0.0315, -1.00, 0.18188, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7842, 1679, -2.82757, 11.45558, 39.01927, -0.97638, 0.19685, 0.05512, 1.00, 0.1811, 0.9685, -0.18898, -1.00, 0.19348, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7843, 1680, -3.92702, 11.32946, 39.03259, -0.98425, -0.14961, 0.07874, 1.00, -0.11811, 0.27559, -0.95276, -1.00, 0.20508, 0.89648, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7844, 1677, -2.83632, 11.26954, 38.98031, -0.97638, 0.20472, 0.06299, 1.00, -0.01575, 0.20472, -0.97638, -1.00, 0.19348, 0.89648, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7845, 1678, -2.77449, 11.66183, 41.07725, -0.98425, 0.18898, 0.05512, 1.00, 0.18898, 0.98425, -0.01575, -1.00, 0.19348, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7846, 1675, -2.78967, 11.45044, 41.1392, -0.98425, 0.17323, 0.05512, 1.00, 0.10236, 0.28346, 0.95276, -1.00, 0.19348, 0.86914, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7847, 1681, -3.85518, 11.51691, 41.18217, -0.99213, -0.11811, 0.03937, 1.00, 0.00787, 0.22835, 0.97638, -1.00, 0.20508, 0.86914, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7848, 1680, -3.92702, 11.32946, 39.03259, -0.98425, -0.14961, 0.07874, 1.00, -0.11811, 0.27559, -0.95276, -1.00, 0.20508, 0.89648, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7849, 1679, -2.82757, 11.45558, 39.01927, -0.97638, 0.19685, 0.05512, 1.00, 0.1811, 0.9685, -0.18898, -1.00, 0.19348, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7850, 1682, -3.92699, 11.53692, 39.09497, -0.98425, -0.14961, 0.07087, 1.00, -0.16535, 0.9685, -0.1811, -1.00, 0.20508, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7851, 1678, -2.77449, 11.66183, 41.07725, -0.98425, 0.18898, 0.05512, 1.00, 0.18898, 0.98425, -0.01575, -1.00, 0.19348, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7852, 1682, -3.92699, 11.53692, 39.09497, -0.98425, -0.14961, 0.07087, 1.00, -0.16535, 0.9685, -0.1811, -1.00, 0.20508, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7853, 1679, -2.82757, 11.45558, 39.01927, -0.97638, 0.19685, 0.05512, 1.00, 0.1811, 0.9685, -0.18898, -1.00, 0.19348, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7854, 1683, -3.85807, 11.73335, 41.13525, -0.98425, -0.15748, 0.05512, 1.00, -0.15748, 0.98425, -0.01575, -1.00, 0.20508, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7855, 1678, -2.77449, 11.66183, 41.07725, -0.98425, 0.18898, 0.05512, 1.00, 0.18898, 0.98425, -0.01575, -1.00, 0.19348, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7856, 1681, -3.85518, 11.51691, 41.18217, -0.99213, -0.11811, 0.03937, 1.00, 0.00787, 0.22835, 0.97638, -1.00, 0.20508, 0.86914, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7857, 1678, -2.77449, 11.66183, 41.07725, -0.98425, 0.18898, 0.05512, 1.00, 0.18898, 0.98425, -0.01575, -1.00, 0.19348, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7858, 1683, -3.85807, 11.73335, 41.13525, -0.98425, -0.15748, 0.05512, 1.00, -0.15748, 0.98425, -0.01575, -1.00, 0.20508, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7859, 1682, -3.92699, 11.53692, 39.09497, -0.98425, -0.14961, 0.07087, 1.00, -0.16535, 0.9685, -0.1811, -1.00, 0.20508, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7860, 1684, -5.42468, 11.07866, 41.25735, -0.92126, -0.37795, 0.04724, 1.00, -0.03937, 0.22047, 0.97638, -1.00, 0.224, 0.86914, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7861, 1683, -3.85807, 11.73335, 41.13525, -0.98425, -0.15748, 0.05512, 1.00, -0.15748, 0.98425, -0.01575, -1.00, 0.20508, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7862, 1681, -3.85518, 11.51691, 41.18217, -0.99213, -0.11811, 0.03937, 1.00, 0.00787, 0.22835, 0.97638, -1.00, 0.20508, 0.86914, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7863, 1682, -3.92699, 11.53692, 39.09497, -0.98425, -0.14961, 0.07087, 1.00, -0.16535, 0.9685, -0.1811, -1.00, 0.20508, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7864, 1685, -5.60385, 10.9661, 39.19384, -0.91339, -0.40945, 0.03937, 1.00, -0.40945, 0.88976, -0.19685, -1.00, 0.224, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7865, 1680, -3.92702, 11.32946, 39.03259, -0.98425, -0.14961, 0.07874, 1.00, -0.11811, 0.27559, -0.95276, -1.00, 0.20508, 0.89648, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7866, 1683, -3.85807, 11.73335, 41.13525, -0.98425, -0.15748, 0.05512, 1.00, -0.15748, 0.98425, -0.01575, -1.00, 0.20508, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7867, 1685, -5.60385, 10.9661, 39.19384, -0.91339, -0.40945, 0.03937, 1.00, -0.40945, 0.88976, -0.19685, -1.00, 0.224, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7868, 1682, -3.92699, 11.53692, 39.09497, -0.98425, -0.14961, 0.07087, 1.00, -0.16535, 0.9685, -0.1811, -1.00, 0.20508, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7869, 1686, -5.53398, 10.76252, 39.12224, -0.88976, -0.44882, 0.03937, 1.00, -0.1811, 0.25984, -0.94488, -1.00, 0.224, 0.89648, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7870, 1680, -3.92702, 11.32946, 39.03259, -0.98425, -0.14961, 0.07874, 1.00, -0.11811, 0.27559, -0.95276, -1.00, 0.20508, 0.89648, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7871, 1685, -5.60385, 10.9661, 39.19384, -0.91339, -0.40945, 0.03937, 1.00, -0.40945, 0.88976, -0.19685, -1.00, 0.224, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7872, 1687, -5.56455, 11.27176, 41.20824, -0.91339, -0.40157, 0.04724, 1.00, -0.40157, 0.91339, -0.01575, -1.00, 0.224, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7873, 1683, -3.85807, 11.73335, 41.13525, -0.98425, -0.15748, 0.05512, 1.00, -0.15748, 0.98425, -0.01575, -1.00, 0.20508, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7874, 1684, -5.42468, 11.07866, 41.25735, -0.92126, -0.37795, 0.04724, 1.00, -0.03937, 0.22047, 0.97638, -1.00, 0.224, 0.86914, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7875, 1685, -5.60385, 10.9661, 39.19384, -0.91339, -0.40945, 0.03937, 1.00, -0.40945, 0.88976, -0.19685, -1.00, 0.224, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7876, 1683, -3.85807, 11.73335, 41.13525, -0.98425, -0.15748, 0.05512, 1.00, -0.15748, 0.98425, -0.01575, -1.00, 0.20508, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7877, 1687, -5.56455, 11.27176, 41.20824, -0.91339, -0.40157, 0.04724, 1.00, -0.40157, 0.91339, -0.01575, -1.00, 0.224, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7878, 1684, -5.42468, 11.07866, 41.25735, -0.92126, -0.37795, 0.04724, 1.00, -0.03937, 0.22047, 0.97638, -1.00, 0.224, 0.86914, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7879, 1688, -6.60127, 10.36179, 41.33194, -0.75591, -0.65354, 0.04724, 1.00, -0.11811, 0.2126, 0.9685, -1.00, 0.23816, 0.86914, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7880, 1687, -5.56455, 11.27176, 41.20824, -0.91339, -0.40157, 0.04724, 1.00, -0.40157, 0.91339, -0.01575, -1.00, 0.224, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7881, 1689, -6.67177, 10.26363, 39.24624, -0.74803, -0.66142, 0.04724, 1.00, -0.65354, 0.72441, -0.20472, -1.00, 0.23816, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7882, 1686, -5.53398, 10.76252, 39.12224, -0.88976, -0.44882, 0.03937, 1.00, -0.1811, 0.25984, -0.94488, -1.00, 0.224, 0.89648, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7883, 1685, -5.60385, 10.9661, 39.19384, -0.91339, -0.40945, 0.03937, 1.00, -0.40945, 0.88976, -0.19685, -1.00, 0.224, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7884, 1687, -5.56455, 11.27176, 41.20824, -0.91339, -0.40157, 0.04724, 1.00, -0.40157, 0.91339, -0.01575, -1.00, 0.224, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7885, 1689, -6.67177, 10.26363, 39.24624, -0.74803, -0.66142, 0.04724, 1.00, -0.65354, 0.72441, -0.20472, -1.00, 0.23816, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7886, 1685, -5.60385, 10.9661, 39.19384, -0.91339, -0.40945, 0.03937, 1.00, -0.40945, 0.88976, -0.19685, -1.00, 0.224, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7887, 1686, -5.53398, 10.76252, 39.12224, -0.88976, -0.44882, 0.03937, 1.00, -0.1811, 0.25984, -0.94488, -1.00, 0.224, 0.89648, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7888, 1689, -6.67177, 10.26363, 39.24624, -0.74803, -0.66142, 0.04724, 1.00, -0.65354, 0.72441, -0.20472, -1.00, 0.23816, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7889, 1690, -6.51272, 10.09187, 39.17228, -0.74016, -0.66929, 0.05512, 1.00, -0.24409, 0.18898, -0.95276, -1.00, 0.23816, 0.89648, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7890, 1691, -6.74726, 10.52074, 41.2753, -0.74803, -0.66142, 0.04724, 1.00, -0.66142, 0.74803, -0.02362, -1.00, 0.23816, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7891, 1687, -5.56455, 11.27176, 41.20824, -0.91339, -0.40157, 0.04724, 1.00, -0.40157, 0.91339, -0.01575, -1.00, 0.224, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7892, 1688, -6.60127, 10.36179, 41.33194, -0.75591, -0.65354, 0.04724, 1.00, -0.11811, 0.2126, 0.9685, -1.00, 0.23816, 0.86914, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7893, 1691, -6.74726, 10.52074, 41.2753, -0.74803, -0.66142, 0.04724, 1.00, -0.66142, 0.74803, -0.02362, -1.00, 0.23816, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7894, 1689, -6.67177, 10.26363, 39.24624, -0.74803, -0.66142, 0.04724, 1.00, -0.65354, 0.72441, -0.20472, -1.00, 0.23816, 0.89404, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7895, 1687, -5.56455, 11.27176, 41.20824, -0.91339, -0.40157, 0.04724, 1.00, -0.40157, 0.91339, -0.01575, -1.00, 0.224, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7896, 1692, -7.37557, 9.46236, 41.39175, -0.51969, -0.85039, 0.05512, 1.00, -0.20472, 0.1811, 0.96063, -1.00, 0.25171, 0.86914, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7897, 1691, -6.74726, 10.52074, 41.2753, -0.74803, -0.66142, 0.04724, 1.00, -0.66142, 0.74803, -0.02362, -1.00, 0.23816, 0.87207, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7898, 1688, -6.60127, 10.36179, 41.33194, -0.75591, -0.65354, 0.04724, 1.00, -0.11811, 0.2126, 0.9685, -1.00, 0.23816, 0.86914, 1.00, 1.00, 1.00, 1.00, 5, 0, 0, 0, 5, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
